index,ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,city,country,territory,dealsize,address,contactname,Customer Value,CLTV,Recency,Frequency,Monetary
1220,10167,34.0,100.0,6,3400.0,2003-10-23,Cancelled,4,10,2003,Vintage Cars,105.0,S18_3856,Scandinavian Gift Ideas,0695-34 6555,Boras,Sweden,EMEA,Medium,?kergatan 24  ,Maria Larsson,High Value,347669.67,96,3,115889.89
1221,10178,48.0,100.0,9,4800.0,2003-11-08,Shipped,4,11,2003,Vintage Cars,105.0,S18_3856,Alpha Cognac,61.77.6555,Toulouse,France,EMEA,Medium,1 rue Alsace-Lorraine  ,Annette Roulet,Low Value,176655.84,71,3,58885.28
1222,10186,46.0,100.0,6,4600.0,2003-11-14,Shipped,4,11,2003,Vintage Cars,105.0,S18_3856,"Double Decker Gift Stores, Ltd",(171) 555-7555,London,UK,EMEA,Medium,120 Hanover Sq.  ,Thomas Hardy,Low Value,94652.31000000001,502,2,31550.77
1223,10197,22.0,100.0,3,2200.0,2003-11-26,Shipped,4,11,2003,Vintage Cars,105.0,S18_3856,Enaco Distributors,(93) 203 4555,Barcelona,Spain,EMEA,Small,"Rambla de Catalu¤a, 23  ",Eduardo Saavedra,Low Value,221781.0,195,3,73927.0
1224,10209,20.0,100.0,5,2000.0,2004-01-09,Shipped,1,1,2004,Vintage Cars,105.0,S18_3856,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,USA,AMER,Small,6047 Douglas Av.  ,Michael Chandler,Low Value,126281.34,515,2,42093.78
1225,10222,45.0,85.75,9,3858.75,2004-02-19,Shipped,1,2,2004,Vintage Cars,105.0,S18_3856,Collectable Mini Designs Co.,7605558146,San Diego,USA,AMER,Medium,361 Furth Circle  ,Valarie Thompson,Low Value,235386.21000000002,467,2,78462.07
1226,10249,46.0,100.0,5,4600.0,2004-05-08,Shipped,2,5,2004,Vintage Cars,105.0,S18_3856,Cambridge Collectables Co.,6175555555,Cambridge,USA,AMER,Medium,4658 Baden Av.  ,Kyung Tseng,Low Value,93442.10999999999,395,2,31147.37
1227,10262,34.0,100.0,14,3400.0,2004-06-24,Cancelled,2,6,2004,Vintage Cars,105.0,S18_3856,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1228,10273,50.0,85.75,1,4287.5,2004-07-21,Shipped,3,7,2004,Vintage Cars,105.0,S18_3856,Petit Auto,(02) 5554 67,Bruxelles,Belgium,EMEA,Medium,Rue Joseph-Bens 532  ,Catherine Dewey,Low Value,205704.53999999998,8,3,68568.18
1229,10283,46.0,100.0,3,4600.0,2004-08-20,Shipped,3,8,2004,Vintage Cars,105.0,S18_3856,"Royal Canadian Collectables, Ltd.",(604) 555-4555,Tsawassen,Canada,AMER,Medium,23 Tsawassen Blvd.  ,Elizabeth Lincoln,Low Value,214476.99,291,2,71492.33
1230,10296,22.0,84.7,12,1863.4,2004-09-15,Shipped,3,9,2004,Vintage Cars,105.0,S18_3856,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,Germany,EMEA,Small,Hansastr. 15  ,Michael Donnermeyer,Low Value,98104.74,265,1,32701.58
1231,10307,48.0,86.81,6,4166.88,2004-10-14,Shipped,4,10,2004,Vintage Cars,105.0,S18_3856,"Classic Gift Ideas, Inc",2155554695,Philadelphia,USA,AMER,Medium,782 First Street  ,Francisca Cervantes,Low Value,170399.94,236,2,56799.98
1232,10316,47.0,86.81,14,4080.07,2004-11-01,Shipped,4,11,2004,Vintage Cars,105.0,S18_3856,giftsbymail.co.uk,(198) 555-8888,Cowes,UK,EMEA,Medium,Garden House Crowther Way  ,Helen Bennett,Low Value,219510.39,218,2,73170.13
1233,10328,34.0,100.0,6,3400.0,2004-11-12,Shipped,4,11,2004,Vintage Cars,105.0,S18_3856,Rovelli Gifts,035-640555,Bergamo,Italy,EMEA,Medium,Via Ludovico il Moro 22  ,Giovanni Rovelli,High Value,381430.92,207,3,127143.64
1234,10338,45.0,100.0,2,4500.0,2004-11-22,Shipped,4,11,2004,Vintage Cars,105.0,S18_3856,Royale Belge,(071) 23 67 2555,Charleroi,Belgium,EMEA,Medium,"Boulevard Tirou, 255  ",Pascale Cartrain,Low Value,77882.1,148,4,25960.7
1235,10351,20.0,100.0,2,2000.0,2004-12-03,Shipped,4,12,2004,Vintage Cars,105.0,S18_3856,"Stylish Desk Decors, Co.",(171) 555-0297,London,UK,EMEA,Medium,35 King George  ,Ann Brown,Low Value,235075.80000000002,186,3,78358.6
1236,10373,50.0,60.49,6,3024.5,2005-01-31,Shipped,1,1,2005,Vintage Cars,105.0,S18_3856,"Oulu Toy Supplies, Inc.",981-443655,Oulu,Finland,EMEA,Medium,Torikatu 38  ,Pirkko Koskitalo,Low Value,272286.87,127,3,90762.29
1237,10386,22.0,57.55,6,1266.1,2005-03-01,Resolved,1,3,2005,Vintage Cars,105.0,S18_3856,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1238,10398,45.0,100.0,17,4500.0,2005-03-30,Shipped,1,3,2005,Vintage Cars,105.0,S18_3856,Reims Collectables,26.47.1555,Reims,France,EMEA,Medium,59 rue de l'Abbaye  ,Paul Henriot,High Value,349508.19,69,5,116502.73
1239,10400,58.0,100.0,6,5800.0,2005-04-01,Shipped,2,4,2005,Vintage Cars,105.0,S18_3856,The Sharp Gifts Warehouse,4085553659,San Jose,USA,AMER,Large,3086 Ingle Ln.  ,Sue Frick,High Value,370803.12,46,4,123601.04
1240,10415,51.0,100.0,5,5100.0,2005-05-09,Disputed,2,5,2005,Vintage Cars,105.0,S18_3856,"Australian Collectables, Ltd",61-9-3844-6555,Glen Waverly,Australia,APAC,Medium,7 Allen Street  ,Sean Connery,Low Value,168418.86000000002,29,3,56139.62
1241,10104,38.0,100.0,3,3800.0,2003-01-31,Shipped,1,1,2003,Classic Cars,143.0,S18_4027,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1242,10117,22.0,100.0,12,2200.0,2003-04-16,Shipped,2,4,2003,Classic Cars,143.0,S18_4027,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,APAC,Small,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Eric Natividad,High Value,393839.85000000003,97,5,131279.95
1243,10127,25.0,100.0,5,2500.0,2003-06-03,Shipped,2,6,2003,Classic Cars,143.0,S18_4027,Muscle Machine Inc,2125557413,NYC,USA,AMER,Medium,4092 Furth Circle  Suite 400,Jeff Young,High Value,455346.12,188,4,151782.04
1244,10142,24.0,100.0,15,2400.0,2003-08-08,Shipped,3,8,2003,Classic Cars,143.0,S18_4027,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Medium,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
1245,10152,35.0,100.0,1,3500.0,2003-09-25,Shipped,3,9,2003,Classic Cars,143.0,S18_4027,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,Australia,APAC,Medium,31 Duncan St. West End  ,Tony Calaghan,Low Value,139197.54,125,3,46399.18
1246,10165,28.0,100.0,6,2800.0,2003-10-22,Shipped,4,10,2003,Classic Cars,143.0,S18_4027,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,APAC,Medium,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Eric Natividad,High Value,393839.85000000003,97,5,131279.95
1247,10176,36.0,100.0,5,3600.0,2003-11-06,Shipped,4,11,2003,Classic Cars,143.0,S18_4027,L'ordine Souveniers,0522-556555,Reggio Emilia,Italy,EMEA,Medium,Strada Provinciale 124  ,Maurizio Moroni,High Value,328842.66000000003,28,3,109614.22
1248,10185,39.0,100.0,16,3900.0,2003-11-14,Shipped,4,11,2003,Classic Cars,143.0,S18_4027,Mini Creations Ltd.,5085559555,New Bedford,USA,AMER,Medium,4575 Hillside Dr.  ,Wing C Tam,Low Value,287016.63,151,3,95672.21
1249,10196,27.0,100.0,8,2700.0,2003-11-26,Shipped,4,11,2003,Classic Cars,143.0,S18_4027,Super Scale Inc.,2035559545,New Haven,USA,AMER,Medium,567 North Pendale Street  ,Leslie Murphy,Low Value,175239.99,399,2,58413.33
1250,10207,40.0,100.0,1,4000.0,2003-12-09,Shipped,4,12,2003,Classic Cars,143.0,S18_4027,Diecast Collectables,6175552555,Boston,USA,AMER,Medium,6251 Ingle Ln.  ,Valarie Franco,Low Value,169124.76,407,2,56374.92
1251,10220,50.0,100.0,5,5000.0,2004-02-12,Shipped,1,2,2004,Classic Cars,143.0,S18_4027,"Clover Collections, Co.",+353 1862 1555,Dublin,Ireland,EMEA,Large,25 Maiden Lane  Floor No. 4,Dean Cassidy,Low Value,129711.72,264,2,43237.24
1252,10230,42.0,100.0,3,4200.0,2004-03-15,Shipped,1,3,2004,Classic Cars,143.0,S18_4027,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,Germany,EMEA,Large,Lyonerstr. 34  ,Roland Keitel,Low Value,200836.11,214,4,66945.37
1253,10247,48.0,100.0,5,4800.0,2004-05-05,Shipped,2,5,2004,Classic Cars,143.0,S18_4027,Suominen Souveniers,+358 9 8045 555,Espoo,Finland,EMEA,Medium,"Software Engineering Center, SEC Oy  ",Kalle Suominen,Low Value,266259.77999999997,152,3,88753.26
1254,10272,25.0,100.0,5,2500.0,2004-07-20,Shipped,3,7,2004,Classic Cars,143.0,S18_4027,Diecast Classics Inc.,2155551555,Allentown,USA,AMER,Medium,7586 Pompton St.  ,Kyung Yu,Low Value,289134.81,8,4,96378.27
1255,10282,31.0,100.0,8,3100.0,2004-08-20,Shipped,3,8,2004,Classic Cars,143.0,S18_4027,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Medium,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
1256,10292,44.0,100.0,2,4400.0,2004-09-08,Shipped,3,9,2004,Classic Cars,143.0,S18_4027,Land of Toys Inc.,2125557818,NYC,USA,AMER,Large,897 Long Airport Avenue  ,Kwai Yu,High Value,416394.51,204,4,138798.17
1257,10306,23.0,100.0,16,2300.0,2004-10-14,Shipped,4,10,2004,Classic Cars,143.0,S18_4027,"AV Stores, Co.",(171) 555-1555,Manchester,UK,EMEA,Medium,Fauntleroy Circus  ,Victoria Ashworth,High Value,410619.75,202,3,136873.25
1258,10314,29.0,100.0,8,2900.0,2004-10-22,Shipped,4,10,2004,Classic Cars,143.0,S18_4027,Heintze Collectables,86 21 3555,Aaarhus,Denmark,EMEA,Medium,Smagsloget 45  ,Palle Ibsen,Low Value,232436.37,228,2,77478.79
1259,10324,49.0,100.0,13,4900.0,2004-11-05,Shipped,4,11,2004,Classic Cars,143.0,S18_4027,Vitachrome Inc.,2125551500,NYC,USA,AMER,Medium,2678 Kingston Rd.  Suite 101,Michael Frick,Low Value,202534.11,214,3,67511.37
1260,10337,36.0,100.0,3,3600.0,2004-11-21,Shipped,4,11,2004,Classic Cars,143.0,S18_4027,Classic Legends Inc.,2125558493,NYC,USA,AMER,Medium,5905 Pompton St.  Suite 750,Maria Hernandez,Low Value,192365.46,198,3,64121.82
1261,10349,34.0,100.0,5,3400.0,2004-12-01,Shipped,4,12,2004,Classic Cars,143.0,S18_4027,Muscle Machine Inc,2125557413,NYC,USA,AMER,Medium,4092 Furth Circle  Suite 400,Jeff Young,High Value,455346.12,188,4,151782.04
1262,10358,25.0,100.0,13,2500.0,2004-12-10,Shipped,4,12,2004,Classic Cars,143.0,S18_4027,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1263,10372,48.0,100.0,6,4800.0,2005-01-26,Shipped,1,1,2005,Classic Cars,143.0,S18_4027,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Japan,APAC,Large,2-2-8 Roppongi  ,Akiko Shimamura,High Value,292368.12,46,4,97456.04
1264,10383,38.0,100.0,1,3800.0,2005-02-22,Shipped,1,2,2005,Classic Cars,143.0,S18_4027,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1265,10394,37.0,100.0,1,3700.0,2005-03-15,Shipped,1,3,2005,Classic Cars,143.0,S18_4027,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1266,10413,49.0,100.0,5,4900.0,2005-05-05,Shipped,2,5,2005,Classic Cars,143.0,S18_4027,Gift Depot Inc.,2035552570,Bridgewater,USA,AMER,Medium,25593 South Bay Ln.  ,Julie King,Low Value,237064.23,33,3,79021.41
1267,10100,22.0,86.51,4,1903.22,2003-01-06,Shipped,1,1,2003,Vintage Cars,92.0,S18_4409,Online Diecast Creations Co.,6035558647,Nashua,USA,AMER,Small,2304 Long Airport Avenue  ,Valarie Young,High Value,304285.5,215,3,101428.5
1268,10110,28.0,89.27,8,2499.56,2003-03-18,Shipped,1,3,2003,Vintage Cars,92.0,S18_4409,"AV Stores, Co.",(171) 555-1555,Manchester,UK,EMEA,Small,Fauntleroy Circus  ,Victoria Ashworth,High Value,410619.75,202,3,136873.25
1269,10124,36.0,85.59,7,3081.2400000000002,2003-05-21,Shipped,2,5,2003,Vintage Cars,92.0,S18_4409,Signal Gift Stores,7025551838,Las Vegas,USA,AMER,Medium,8489 Strong St.  ,Sue King,Low Value,218487.15000000002,190,3,72829.05
1270,10148,34.0,100.0,1,3400.0,2003-09-11,Shipped,3,9,2003,Vintage Cars,92.0,S18_4409,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,Australia,APAC,Medium,201 Miller Street  Level 15,Anna O'Hara,High Value,363781.23,90,4,121260.41
1271,10162,39.0,100.0,10,3900.0,2003-10-18,Shipped,4,10,2003,Vintage Cars,92.0,S18_4409,Corporate Gift Ideas Co.,6505551386,San Francisco,USA,AMER,Medium,7734 Strong St.  ,Julie Brown,High Value,356534.85,104,4,118844.95
1272,10173,21.0,75.46,14,1584.6599999999999,2003-11-05,Shipped,4,11,2003,Vintage Cars,92.0,S18_4409,Rovelli Gifts,035-640555,Bergamo,Italy,EMEA,Small,Via Ludovico il Moro 22  ,Giovanni Rovelli,High Value,381430.92,207,3,127143.64
1273,10182,36.0,100.0,11,3600.0,2003-11-12,Shipped,4,11,2003,Vintage Cars,92.0,S18_4409,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Medium,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
1274,10193,24.0,97.55,15,2341.2,2003-11-21,Shipped,4,11,2003,Vintage Cars,92.0,S18_4409,"Australian Collectables, Ltd",61-9-3844-6555,Glen Waverly,Australia,APAC,Small,7 Allen Street  ,Sean Connery,Low Value,168418.86000000002,29,3,56139.62
1275,10204,29.0,85.59,5,2482.11,2003-12-02,Shipped,4,12,2003,Vintage Cars,92.0,S18_4409,Muscle Machine Inc,2125557413,NYC,USA,AMER,Small,4092 Furth Circle  Suite 400,Jeff Young,High Value,455346.12,188,4,151782.04
1276,10213,38.0,94.79,1,3602.0200000000004,2004-01-22,Shipped,1,1,2004,Vintage Cars,92.0,S18_4409,"Double Decker Gift Stores, Ltd",(171) 555-7555,London,UK,EMEA,Medium,120 Hanover Sq.  ,Thomas Hardy,Low Value,94652.31000000001,502,2,31550.77
1277,10227,34.0,100.0,11,3400.0,2004-03-02,Shipped,1,3,2004,Vintage Cars,92.0,S18_4409,"Saveley & Henriot, Co.",78.32.5555,Lyon,France,EMEA,Medium,"2, rue du Commerce  ",Mary Saveley,High Value,355740.69,462,3,118580.23
1278,10241,42.0,90.19,3,3787.98,2004-04-13,Shipped,2,4,2004,Vintage Cars,92.0,S18_4409,Mini Caravy,88.60.1555,Strasbourg,France,EMEA,Medium,"24, place Kluber  ",Frederique Citeaux,Low Value,164328.51,54,3,54776.17
1279,10280,35.0,100.0,17,3500.0,2004-08-17,Shipped,3,8,2004,Vintage Cars,92.0,S18_4409,Amica Models & Co.,011-4988555,Torino,Italy,EMEA,Medium,Via Monte Bianco 34  ,Paolo Accorti,Low Value,217935.02999999997,271,2,72645.01
1280,10288,35.0,80.99,6,2834.6499999999996,2004-09-01,Shipped,3,9,2004,Vintage Cars,92.0,S18_4409,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,APAC,Small,Village Close - 106 Linden Road Sandown  2nd Floor,Wendy Victorino,High Value,290116.65,45,4,96705.55
1281,10302,38.0,89.27,2,3392.2599999999998,2003-10-06,Shipped,4,10,2003,Vintage Cars,92.0,S18_4409,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,UK,EMEA,Medium,Berkeley Gardens 12  Brewery  ,Elizabeth Devon,Low Value,256951.77,60,3,85650.59
1282,10311,41.0,81.91,1,3358.31,2004-10-16,Shipped,4,10,2004,Vintage Cars,92.0,S18_4409,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1283,10332,50.0,100.0,2,5000.0,2004-11-17,Shipped,4,11,2004,Vintage Cars,92.0,S18_4409,"AV Stores, Co.",(171) 555-1555,Manchester,UK,EMEA,Large,Fauntleroy Circus  ,Victoria Ashworth,High Value,410619.75,202,3,136873.25
1284,10344,21.0,100.0,4,2100.0,2004-11-25,Shipped,4,11,2004,Vintage Cars,92.0,S18_4409,Marseille Mini Autos,91.24.4555,Marseille,France,EMEA,Small,"12, rue des Bouchers  ",Laurence Lebihan,Low Value,183483.36,152,3,61161.119999999995
1285,10367,43.0,62.72,8,2696.96,2005-01-12,Resolved,1,1,2005,Vintage Cars,92.0,S18_4409,Toys4GrownUps.com,6265557265,Pasadena,USA,AMER,Small,78934 Hillside Dr.  ,Julie Young,Low Value,258674.84999999998,146,3,86224.95
1286,10380,32.0,100.0,1,3200.0,2005-02-16,Shipped,1,2,2005,Vintage Cars,92.0,S18_4409,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1287,10407,6.0,90.19,3,541.14,2005-04-22,On Hold,2,4,2005,Vintage Cars,92.0,S18_4409,The Sharp Gifts Warehouse,4085553659,San Jose,USA,AMER,Small,3086 Ingle Ln.  ,Sue Frick,High Value,370803.12,46,4,123601.04
1288,10420,66.0,92.95,6,6134.7,2005-05-29,In Process,2,5,2005,Vintage Cars,92.0,S18_4409,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,Australia,APAC,Medium,"Monitor Money Building, 815 Pacific Hwy  Level 6",Adrian Huxley,High Value,399670.14,9,4,133223.38
1289,10105,41.0,82.5,10,3382.5,2003-02-11,Shipped,1,2,2003,Vintage Cars,87.0,S18_4522,Danish Wholesale Imports,31 12 3555,Kobenhavn,Denmark,EMEA,Medium,Vinb'ltet 34  ,Jytte Petersen,High Value,334706.52,53,5,111568.84
1290,10117,23.0,97.42,4,2240.66,2003-04-16,Shipped,2,4,2003,Vintage Cars,87.0,S18_4522,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,APAC,Small,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  ",Eric Natividad,High Value,393839.85000000003,97,5,131279.95
1291,10128,43.0,92.16,1,3962.8799999999997,2003-06-06,Shipped,2,6,2003,Vintage Cars,87.0,S18_4522,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1292,10142,24.0,70.22,7,1685.28,2003-08-08,Shipped,3,8,2003,Vintage Cars,87.0,S18_4522,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Small,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
1293,10153,22.0,83.38,6,1834.36,2003-09-28,Shipped,3,9,2003,Vintage Cars,87.0,S18_4522,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1294,10166,26.0,73.73,1,1916.98,2003-10-21,Shipped,4,10,2003,Vintage Cars,87.0,S18_4522,FunGiftIdeas.com,5085552555,New Bedford,USA,AMER,Small,1785 First Street  ,Violeta Benitez,Low Value,231082.32,96,3,77027.44
1295,10177,35.0,74.6,8,2611.0,2003-11-07,Shipped,4,11,2003,Vintage Cars,87.0,S18_4522,CAF Imports,+34 913 728 555,Madrid,Spain,EMEA,Small,"Merchants House, 27-30 Merchant's Quay  ",Jesus Fernandez,Low Value,121967.16,445,2,40655.72
1296,10185,47.0,77.24,8,3630.2799999999997,2003-11-14,Shipped,4,11,2003,Vintage Cars,87.0,S18_4522,Mini Creations Ltd.,5085559555,New Bedford,USA,AMER,Medium,4575 Hillside Dr.  ,Wing C Tam,Low Value,287016.63,151,3,95672.21
1297,10197,50.0,100.0,14,5000.0,2003-11-26,Shipped,4,11,2003,Vintage Cars,87.0,S18_4522,Enaco Distributors,(93) 203 4555,Barcelona,Spain,EMEA,Medium,"Rambla de Catalu¤a, 23  ",Eduardo Saavedra,Low Value,221781.0,195,3,73927.0
1298,10208,45.0,87.77,8,3949.6499999999996,2004-01-02,Shipped,1,1,2004,Vintage Cars,87.0,S18_4522,"Saveley & Henriot, Co.",78.32.5555,Lyon,France,EMEA,Medium,"2, rue du Commerce  ",Mary Saveley,High Value,355740.69,462,3,118580.23
1299,10221,39.0,89.53,2,3491.67,2004-02-18,Shipped,1,2,2004,Vintage Cars,87.0,S18_4522,Petit Auto,(02) 5554 67,Bruxelles,Belgium,EMEA,Medium,Rue Joseph-Bens 532  ,Catherine Dewey,Low Value,205704.53999999998,8,3,68568.18
1300,10232,23.0,89.53,5,2059.19,2004-03-20,Shipped,1,3,2004,Vintage Cars,87.0,S18_4522,giftsbymail.co.uk,(198) 555-8888,Cowes,UK,EMEA,Small,Garden House Crowther Way  ,Helen Bennett,Low Value,219510.39,218,2,73170.13
1301,10248,42.0,75.48,11,3170.1600000000003,2004-05-07,Cancelled,2,5,2004,Vintage Cars,87.0,S18_4522,Land of Toys Inc.,2125557818,NYC,USA,AMER,Medium,897 Long Airport Avenue  ,Kwai Yu,High Value,416394.51,204,4,138798.17
1302,10261,20.0,89.53,9,1790.6,2004-06-17,Shipped,2,6,2004,Vintage Cars,87.0,S18_4522,Quebec Home Shopping Network,(514) 555-8054,Montreal,Canada,AMER,Small,43 rue St. Laurent  ,Jean Fresnisre,Low Value,184242.3,37,3,61414.1
1303,10273,33.0,71.09,12,2345.9700000000003,2004-07-21,Shipped,3,7,2004,Vintage Cars,87.0,S18_4522,Petit Auto,(02) 5554 67,Bruxelles,Belgium,EMEA,Small,Rue Joseph-Bens 532  ,Catherine Dewey,Low Value,205704.53999999998,8,3,68568.18
1304,10283,34.0,100.0,14,3400.0,2004-08-20,Shipped,3,8,2004,Vintage Cars,87.0,S18_4522,"Royal Canadian Collectables, Ltd.",(604) 555-4555,Tsawassen,Canada,AMER,Medium,23 Tsawassen Blvd.  ,Elizabeth Lincoln,Low Value,214476.99,291,2,71492.33
1305,10293,49.0,100.0,3,4900.0,2004-09-09,Shipped,3,9,2004,Vintage Cars,87.0,S18_4522,Amica Models & Co.,011-4988555,Torino,Italy,EMEA,Medium,Via Monte Bianco 34  ,Paolo Accorti,Low Value,217935.02999999997,271,2,72645.01
1306,10306,39.0,90.4,8,3525.6000000000004,2004-10-14,Shipped,4,10,2004,Vintage Cars,87.0,S18_4522,"AV Stores, Co.",(171) 555-1555,Manchester,UK,EMEA,Medium,Fauntleroy Circus  ,Victoria Ashworth,High Value,410619.75,202,3,136873.25
1307,10315,36.0,100.0,7,3600.0,2004-10-29,Shipped,4,10,2004,Vintage Cars,87.0,S18_4522,La Rochelle Gifts,40.67.8555,Nantes,France,EMEA,Medium,"67, rue des Cinquante Otages  ",Janine Labrune,High Value,461729.46,7,4,153909.82
1308,10326,50.0,86.01,5,4300.5,2004-11-09,Shipped,4,11,2004,Vintage Cars,87.0,S18_4522,"Volvo Model Replicas, Co",0921-12 3555,Lule,Sweden,EMEA,Medium,Berguvsvgen  8  ,Christina Berglund,Low Value,175122.63,200,4,58374.21
1309,10337,29.0,100.0,2,2900.0,2004-11-21,Shipped,4,11,2004,Vintage Cars,87.0,S18_4522,Classic Legends Inc.,2125558493,NYC,USA,AMER,Medium,5905 Pompton St.  Suite 750,Maria Hernandez,Low Value,192365.46,198,3,64121.82
1310,10350,30.0,100.0,3,3000.0,2004-12-02,Shipped,4,12,2004,Vintage Cars,87.0,S18_4522,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Medium,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1311,10372,41.0,86.89,7,3562.4900000000002,2005-01-26,Shipped,1,1,2005,Vintage Cars,87.0,S18_4522,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Japan,APAC,Medium,2-2-8 Roppongi  ,Akiko Shimamura,High Value,292368.12,46,4,97456.04
1312,10383,28.0,58.58,7,1640.24,2005-02-22,Shipped,1,2,2005,Vintage Cars,87.0,S18_4522,Euro Shopping Channel,(91) 555 94 44,Madrid,Spain,EMEA,Small,"C/ Moralzarzal, 86  ",Diego Freyre,High Value,2274585.1500000004,7,26,758195.05
1313,10396,45.0,100.0,5,4500.0,2005-03-23,Shipped,1,3,2005,Vintage Cars,87.0,S18_4522,Mini Gifts Distributors Ltd.,4155551450,San Rafael,USA,AMER,Medium,5677 Strong St.  ,Valarie Nelson,High Value,1591761.5699999998,9,17,530587.19
1314,10414,16.0,75.48,11,1207.68,2005-05-06,On Hold,2,5,2005,Vintage Cars,87.0,S18_4522,Gifts4AllAges.com,6175559555,Boston,USA,AMER,Small,8616 Spinnaker Dr.  ,Juri Yoshido,Low Value,232642.86,32,3,77547.62
1315,10103,36.0,100.0,5,3600.0,2003-01-29,Shipped,1,1,2003,Trucks and Buses,121.0,S18_4600,Baane Mini Imports,07-98 9555,Stavern,Norway,EMEA,Medium,Erling Skakkes gate 78  ,Jonas Bergulfsen,Low Value,285671.7,214,4,95223.90000000001
1316,10114,41.0,100.0,9,4100.0,2003-04-01,Shipped,2,4,2003,Trucks and Buses,121.0,S18_4600,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,France,EMEA,Medium,"265, boulevard Charonne  ",Marie Bertrand,Low Value,221896.56,199,3,73965.52
1317,10126,50.0,100.0,5,5000.0,2003-05-28,Shipped,2,5,2003,Trucks and Buses,121.0,S18_4600,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Spain,EMEA,Large,"C/ Araquil, 67  ",Mart¡n Sommer,Low Value,285730.26,218,3,95243.42
1318,10140,40.0,100.0,5,4000.0,2003-07-24,Shipped,3,7,2003,Trucks and Buses,121.0,S18_4600,Technics Stores Inc.,6505556809,Burlingame,USA,AMER,Medium,9408 Furth Circle  ,Juri Hirano,High Value,307467.39,153,4,102489.13
